-84.983	2.881
-85.122	2.881
-85.252	2.879
-85.381	2.867
-85.527	2.860
-85.658	2.840
-85.788	2.836
-85.917	2.836
-86.056	2.831
-86.185	2.829
-86.315	2.834
-86.463	2.835
-86.606	2.835
-86.737	2.845
-86.879	2.858
-87.008	2.882
-87.156	2.896
-87.286	2.930
-87.415	2.937
-87.561	2.973
-87.692	2.998
-87.838	3.037
-87.968	3.064
-88.099	3.099
-88.227	3.128
-88.351	3.176
-88.473	3.228
-88.616	3.286
-88.747	3.340
-88.885	3.401
-89.005	3.451
-89.131	3.509
-89.250	3.567
-89.373	3.635
-89.495	3.713
-89.601	3.790
-89.712	3.867
-89.856	3.926
-89.995	3.991
-90.133	4.044
-90.259	4.128
-90.365	4.211
-90.469	4.309
-90.549	4.423
-90.640	4.534
-90.738	4.654
-90.826	4.762
-90.900	4.883
-90.960	5.002
-91.029	5.125
-91.072	5.262
-91.105	5.410
-91.145	5.550
-91.175	5.706
-91.211	5.832
-91.264	5.966
-91.277	6.096
-91.275	6.262
-91.277	6.401
-91.273	6.559
-91.241	6.707
-91.228	6.837
-91.198	6.985
-91.150	7.115
-91.124	7.245
-91.087	7.393
-91.001	7.520
-90.912	7.626
-90.827	7.756
-90.725	7.842
-90.614	7.935
-90.506	8.012
-90.392	8.079
-90.270	8.142
-90.137	8.199
-90.004	8.250
-89.856	8.278
-89.708	8.299
-89.579	8.311
-89.449	8.310
-89.320	8.299
-89.218	8.198
-89.129	8.097
-89.055	7.949
-88.972	7.809
-88.914	7.689
-88.837	7.560
-88.770	7.430
-88.721	7.300
-88.667	7.170
-88.593	7.059
-88.519	6.911
-88.395	6.787
-88.289	6.683
-88.165	6.599
-88.056	6.509
-87.933	6.444
-87.822	6.366
-87.683	6.290
-87.545	6.221
-87.415	6.162
-87.305	6.086
-87.171	6.017
-87.027	5.977
-86.897	5.919
-86.768	5.894
-86.638	5.847
-86.510	5.829
-86.380	5.810
-86.238	5.809
-86.084	5.808
-85.936	5.831
-85.797	5.841
-85.643	5.868
-85.496	5.905
-85.362	5.933
-85.178	5.995
-85.048	6.026
-84.919	6.036
-84.789	6.065
-84.645	6.090
-84.499	6.118
-84.364	6.146
-84.222	6.167
-84.068	6.209
-83.939	6.239
-83.809	6.264
-83.661	6.300
-83.531	6.337
-83.389	6.373
-83.254	6.408
-83.125	6.438
-82.977	6.498
-82.838	6.541
-82.700	6.586
-82.572	6.621
-82.427	6.679
-82.300	6.736
-82.182	6.791
-82.052	6.844
-81.941	6.911
-81.821	6.971
-81.704	7.028
-81.572	7.075
-81.430	7.162
-81.296	7.216
-81.151	7.289
-81.035	7.352
-80.887	7.418
-80.747	7.475
-80.617	7.512
-80.499	7.569
-80.358	7.624
-80.222	7.678
-80.079	7.752
-79.944	7.803
-79.804	7.885
-79.692	7.955
-79.574	8.021
-79.445	8.067
-79.316	8.122
-79.186	8.148
-79.038	8.186
-78.906	8.211
-78.772	8.231
-78.613	8.234
-78.471	8.236
-78.324	8.233
-78.188	8.214
-78.040	8.184
-77.910	8.146
-77.781	8.131
-77.633	8.109
-77.503	8.087
-77.361	8.073
-77.226	8.072
-77.093	8.068
-76.958	8.069
-76.807	8.058
-76.671	8.068
-76.523	8.073
-76.394	8.086
-76.264	8.105
-76.116	8.132
-75.968	8.174
-75.847	8.236
-75.728	8.293
-75.607	8.348
-75.471	8.422
-75.349	8.481
-75.241	8.554
-75.118	8.632
-74.988	8.712
-74.887	8.801
-74.775	8.883
-74.645	8.974
-74.534	9.070
-74.431	9.172
-74.312	9.275
-74.218	9.367
-74.103	9.483
-74.016	9.587
-73.913	9.709
-73.816	9.813
-73.735	9.920
-73.637	10.061
-73.553	10.162
-73.480	10.276
-73.398	10.390
-73.340	10.521
-73.275	10.636
-73.221	10.760
-73.149	10.871
-73.075	10.980
-72.974	11.081
-72.855	11.172
-72.727	11.231
-72.617	11.309
-72.510	11.390
-72.393	11.459
-72.288	11.544
-72.178	11.613
-72.055	11.701
-71.928	11.772
-71.808	11.833
-71.678	11.886
-71.530	11.962
-71.401	12.034
-71.285	12.092
-71.152	12.165
-71.031	12.221
-70.902	12.267
-70.772	12.319
-70.643	12.358
-70.498	12.403
-70.347	12.442
-70.219	12.465
-70.088	12.495
-69.959	12.519
-69.811	12.532
-69.665	12.540
-69.520	12.554
-69.367	12.574
-69.237	12.606
-69.089	12.631
-68.963	12.664
-68.831	12.689
-68.686	12.703
-68.535	12.715
-68.396	12.709
-68.257	12.708
-68.109	12.704
-67.961	12.693
-67.832	12.678
-67.684	12.668
